                                                  review  stars
7985   "So sad. Today we mourn the loss of a great bu...    5.0
7986   "After spending the morning doing some Black F...    3.0
7987   "Guys get your ishhh together! Stopped in 3xs ...    1.0
7988   "This was my first experience at a Five Guys. ...    4.0
7989   "This place is really good (and really cheap)....    4.0
7990   "Well the decor of this place isn't exactly th...    3.0
7991   "Ok adding a star here, I have been here more ...    4.0
7992   "So disappointing for the price. I would pick ...    2.0
7993   "I had high expectations based on the Yelp rev...    2.0
7994   "One of the most disgusting places I have ever...    1.0
7995   "Well, my original intention was to write this...    3.0
7996   "This place used to be on of my favorite we we...    1.0
7997   "Decent place! Friendly staff and tasty food. ...    4.0
7998   "I have been going to La Paryse for over TWENT...    5.0
7999   "prime rib steak sandwich with horseradish an ...    4.0
8000   "I had the butternut squash cannelloni and it ...    5.0
8001   "Admittedly, I have never tried Dragon I's foo...    4.0
8002   "I think I found my new favorite dining spot!!...    5.0
8003   "I'm a happy camper. I've been to Felice for b...    4.0
8004   "A little pricey but it's definitely worth the...    5.0
8005   "Incredible Carne n Chicken Tacos!!! Open All ...    5.0
8006   "Been here a few times but lately the quality ...    5.0
8007   "No...  Just No.  Don't.  There are better pla...    1.0
8008   "Good thin crust pizzas. Pick your flavor by t...    4.0
8009   "Formely known as Shanghai Palace, this small ...    5.0
8010   "Horrible service horrible people that work th...    1.0
8011   "The breadfruit was amazing.  A little on the ...    5.0
8012   "When you think of outlets, you think of deals...    3.0
8013   "I usually don't Yelp about restaurants, but m...    2.0
8014   "This is my favorite place to stop for gyros. ...    5.0
8015   "Great staff! They know my order. Super friend...    5.0
8016   "Went to Cyprus Grill for dinner.  I was excit...    2.0
8017   "I always love Pizza Hut- Pizzas ........ .  I...    5.0
8018   "Was in town for a bachelor party and had dinn...    4.0
8019   "Vegas Baby! Yeah. Woo hoo. I find myself visi...    3.0
8020   "I'm never disappointed in that place, love th...    5.0
8021   "This little Charlotte institution has been se...    5.0
8022   "Got food to go. Great price. Sweet tea wasn't...    5.0
8023   "Love this place! Friendly efficient staff, gr...    5.0
8024   "Pssh...I thought the best Filipino Food was i...    4.0
8025   "My husband and I went to this restaurant for ...    1.0
8026   "I was really excited to try this place as I h...    2.0
8027   "Grew up in this area and was back in town for...    2.0
8028   "I ordered Asada Burrito with beef.. Wow! It i...    3.0
8029   "Very good authentic ethnic cuisine!  Would li...    4.0
8030   "This place is very cute. I love the various r...    3.0
8031   "I arrived last night and walked in. I stood n...    2.0
8032   "I wish I could give 0 stars. Very disappointe...    1.0
8033   "Went here right when they just opened so it w...    4.0
8034   "Seriously some awesome owners,  employees, an...    1.0
8035   "The Mission is such a fun, delicious spot! I ...    4.0
8036   "Be sure to check out the early tasting menu b...    5.0
8037   "Everything was fantastic! Expensive but worth...    5.0
8038   "BUDDHA BOWL!!! How I miss thee :(. . I'm 50% ...    5.0
8039   "Never disappoints. . . Sushi can be somewhat ...    5.0
8040   "Excellent food and take away. Their delivery ...    1.0
8041   "Loved this place, went there since the early ...    4.0
8042   "We came here for a quick lunch while on busin...    4.0
8043   "Great Indian food! There is always great food...    5.0
8044   "Dunno what everyone is complaining about.  Ma...    5.0
8045   "Maybe the coolest bar I've ever seen in my li...    1.0
8046   "4 of us ate here on a Saturday evening around...    5.0
8047   "Really BAD FOOD and customer service! . Never...    1.0
8048   "This place has the absolute worst customer se...    1.0
8049   "The food here was really great. I recommend t...    1.0
8050   "A go to lunch spot... for real.  The lunch po...    4.0
8051   "NOT the same focus as the Sugar Factory on th...    3.0
8052   "Wings were very good. Burger was just ok. Bee...    3.0
8053   "We cannot go anywhere in our travels without ...    5.0
8054   "Yummy food yet a bit too pricy. The "trendy" ...    4.0
8055   "been here a few times now. The place feels li...    4.0
8056   "Would love to buy this place.  It is very inc...    1.0
8057   "It was just ok. My wife really liked her toma...    2.0
8058   "Been here about 6 times in the last year. It ...    1.0
8059   "This is quite a gem in Scottsdale. The restau...    5.0
8060   "cheap and nasty resteraunt that fails to impr...    3.0
8061   "I'll have to retract a bit of my excitement t...    2.0
8062   "First time coming here, It was Saturday night...    3.0
8063   "the place is too small to eat in, if you get ...    2.0
8064   "Amazing atmosphere,food and martinis. My husb...    4.0
8065   "My family and I come here all the time. We ha...    5.0
8066   "This place is horrible. The tables and floors...    3.0
8067   "It's not THE best but it's not the worst eith...    3.0
8068   "I took my wife here for a Sunday brunch for o...    5.0
8069   "I took my girlfriend here for lunch and I fou...    2.0
8070   "OUTSTANDING. The prices are very good $ to qu...    5.0
8071   "Great food fast and casual. I find myself dre...    5.0
8072   "During my buddy's bachelor party, we decided ...    4.0
8073   "Their burrito bowls are bountiful in size! Th...    4.0
8074   "This was only my second time to Nan and Byron...    1.0
8075   "We ordered the veggie dinner for two meal (wh...    5.0
8076   "HORRIBLE service! Half of the staff walked ou...    1.0
8077   "Great service. . . 99 Dollar Set Meal was del...    4.0
8078   "Update -- . . I'm quite disappointed in the t...    2.0
8079   "Wanted a nice Thai noodle dish but didn't rea...    3.0
8080   "This native is a convenient location for myse...    5.0
8081   "I recently have found a new love for old fans...    4.0
8082   "We were staying at Hampton Inn and had Brickh...    3.0
8083   "Joe's is a great place to get amazing surf n'...    5.0
8084   "I wanted to order a "gourmet" burger as their...    1.0
8085   "We came from California in the search of this...    5.0
8086   "I love this place. My man and I sit at the ba...    5.0
8087   "Überragend, hoher Wiedererkennungswert, Nette...    5.0
8088   "Quality food, unprofessional and unacceptable...    1.0
8089   "Ordered a house salad that actually came with...    4.0
8090   "Great experience! The fall salad and vegetabl...    5.0
8091   "Food is mazing, Service is okay. Definitely c...    3.0
8092   "As my current project has me at the Fashion S...    4.0
8093   "Worst fajita chicken burrito I've ever had in...    2.0
8094   "I took my girlfriend here for a dinner date. ...    3.0
8095   "Sushi/sashimi was fine, not spectacular, alth...    3.0
8096   "Cafe Vic is a whole lot better than the old f...    1.0
8097   "I needed a place for an office lunch of about...    5.0
8098   "Perfectly mediocre.. . This is my go-to place...    3.0
8099   "Great customer service and awesome teas. They...    5.0
8100   "Saw this place visited by Anthony Bourdain on...    5.0
8101   "Northern style dumpling shop located inside t...    4.0
8102   "Service was terrible. We were told up front t...    1.0
8103   "Always a great place to have a relaxing meal....    5.0
8104   "Winner, winner, winner!. . Did I win $1,000,0...    5.0
8105   "This place was awesome! The food was amazing ...    5.0
8106   "I consider myself to be a bit of foodie, and ...    5.0
8107   "Not a bad lunch spot. The fish is good! The t...    3.0
8108   "Really good food + really good service = a gr...    5.0
8109   "What a great place! They had a table ready wh...    4.0
8110   "I'm an indian buffet connoisseur and this pla...    4.0
8111   "Authentic! I wanted to test this place with m...    5.0
8112   "I heard of this place through my SIL, then a ...    4.0
8113   "We are returning consumers since Mother Bunch...    5.0
8114   "Food was delicious; has limited vegetarian op...    4.0
8115   "okay Thai food for quick take-out.. the summe...    3.0
8116   "Compared to the Summerlin location, this one'...    3.0
8117   "I Love Oreganos! Amazing pasta(Big Rig) and p...    5.0
8118   "First and foremost service in this restaurant...    4.0
8119   "This place is amazing; the people who say and...    5.0
8120   "Extremely quick, well priced, and a variety o...    5.0
8121   "I think this restaurant would do good in one ...    3.0
8122   "This place was amazing for our first time, we...    5.0
8123   "+Great service--server went out of her way to...    4.0
8124   "Everything was amazing and the service was ou...    5.0
8125   "Dinning here since 2003. . Wings: Big and fla...    4.0
8126   "They will speak Italian to you if you let the...    5.0
8127   "Ok so the food is decent. Most people know th...    1.0
8128   "Food was very good and service was very frien...    5.0
8129   "So excited to find this place. The positive r...    5.0
8130   "Mint is located a few blocks from the strip a...    5.0
8131   "Way over priced. Should've went to McDonald's...    1.0
8132   "What is there to say. The best craft brews......    5.0
8133   "This is the third Wolfgang Puck restaurant I'...    5.0
8134   "This place is close but not quite hitting the...    3.0
8135   "Never doubt boiling crab.. . Best service EVE...    5.0
8136   "Great for a birthday celebration. Great serve...    5.0
8137   "Charming, spotless décor. Enchanting African ...    5.0
8138   "For a chain-Very Good.. Fresh cut fries. I lo...    4.0
8139   "The patio is great...nice atmosphere.  I went...    1.0
8140   "BY FAR THE MOST INTERESTING LAS VEGAS EVENT E...    5.0
8141   "I wanted to fall in love with this place, I r...    2.0
8142   "i didnt know what rating to give. its a toss ...    2.0
8143   "I've been going to Bihlu and Kusums restauran...    5.0
8144   "My friend and I ate at The Harp finally today...    4.0
8145   "This is a newly opened location in the vicini...    4.0
8146   "First time here.  We got  a pasta dish and an...    5.0
8147   "Maître d's have absolutely no personality and...    1.0
8148   "I like the vibes of Italy @Brio, the food is ...    5.0
8149   "Drea is one of the best waitresses at this lo...    5.0
8150   "Love love love this place, I remember when th...    5.0
8151   "We had a great breakfast here this morning! I...    5.0
8152   "3 out of 5!  great authentic korean food; ord...    5.0
8153   "I Love Burgers is a great little place in the...    4.0
